,id,question,answer,category,judgment,reasoning,model_short_answer,em,f1
378,5ab28120554299449642c8cc,What kind of film are  The Silent Historian and The Betrayal – Nerakhoon?,['documentary film'],fully specified,fully specified,"This question is fully specified because it refers to two specific films — ""The Silent Historian"" (2012) and ""The Betrayal – Nerakhoon"" (2017) — and asks for their genre classification. Both films are well-documented in cinematic history, and their genres (historical drama) are widely recognized without ambiguity. There are no missing components, no referential uncertainty, and no subjective criteria involved.",['*   Documentary\n*   Documentary'],0,0.5
379,5ab4313a554299233955004c,Ælfgifu of Exeter and Ælfgifu of Shaftesbury are both known for being what?,['saint'],fully specified,fully specified,"The request is fully specified because it refers to two specific historical figures (Ælfgifu of Exeter and Ælfgifu of Shaftesbury) and asks for their shared historical significance. Both were prominent 10th- and 12th-century English noblewomen known for their political influence, particularly as wives of kings, and their roles in the medieval English court. The referents are clear, the scope is factual, and no missing components or subjective criteria are involved.",['*   Abbesses'],0,0.0
380,5ab682dc55429954757d3318,"author of the popular ""Getting Started in Electronics"" founded Micro Instrumentation and Telemetry Systems (MITS) in what state?","['Albuquerque, New Mexico']",fully specified,fully specified,"This question is fully specified because it refers to a specific historical fact: the author of the book ""Getting Started in Electronics"" (a well-known title) and the state where the company Micro Instrumentation and Telemetry Systems (MITS) was founded. The referent is unambiguous, and the request is factually grounded without missing components or subjective criteria.",['*   New Mexico'],0,0.8
381,5adf86355542993344016cbd,"Which rugby league team which Rory Kostjasyn played for is based in Melbourne, Victoria?",['Melbourne Storm'],fully specified,fully specified,"This question is fully specified because it refers to a specific individual (Rory Kostjasyn) and a specific location (Melbourne, Victoria), asking for the rugby league team he played for. The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.","['*   None of the teams Rory Kostjasyn played for are based in Melbourne, Victoria.']",0,0.1428571429
382,5ab7a1f65542991d3222378f,What is the middle name of the actress who played Lucy Baker in the TV series Lassie ?,['Wanda'],fully specified,fully specified,"This question is fully specified because it refers to a specific character (Lucy Baker) in a well-known TV series (Lassie) and asks for the factual middle name of the actress who played her. The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   Gibson'],0,0.0
383,5ac24a035542992f1f2b3832,Joan Baez's hit recording from Quad Studios Nashville originally featured lead vocals from what member of The Band?,['Levon Helm'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical collaboration between Joan Baez and The Band, with a clear reference to the recording location (Quad Studios Nashville) and the specific role (lead vocals). The referent is unambiguous, and the request is factually grounded in music history without ambiguity or missing components.",['*   Levon Helm'],1,1.0
384,5a8f91c755429918e830d26c,What Estonian composer whose music is partly inspired by Gregorian chant set the Latin text of the Magnificat canticle in 1989?,['Arvo Pärt'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical and musical fact: the Estonian composer Arvo Pärt, who composed the Magnificat in 1989, drawing inspiration from Gregorian chant. The referent is unambiguous, the scope is precise, and no missing components or subjective criteria are involved.",['*   Arvo Pärt'],1,1.0
385,5ac4db1d554299076e296e1a,who is a British physicist  and also a  British government's chief scientific adviser,['Frederick Alexander'],fully specified,fully specified,"This question is fully specified because it clearly refers to a specific individual who holds both the title of British physicist and the role of Chief Scientific Adviser to the UK Government. The referent is unambiguous, and the roles are well-defined, with no missing components or subjective criteria involved.",['*   Hermann Bondi'],0,0.0
386,5a77474855429972597f14e4,"Who released their debut album first, Daisy Chainsaw or Generationals?",['Daisy Chainsaw'],fully specified,fully specified,"This question is fully specified because it refers to two distinct musical groups (Daisy Chainsaw and Generationals) and asks for the factual order of their debut album releases. The referents are unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   Daisy Chainsaw'],1,1.0
387,5a778cae55429949eeb29eeb,Who is younger Chris Gould or Robbie Gould ?,['Chris Gould'],fully specified,fully specified,"This question is fully specified because it asks for a factual comparison of the ages of two well-known NFL players, Chris Gould and Robbie Gould. Their birth dates are publicly available and unambiguous, allowing for a clear determination of who is younger. There are no missing components, no referential ambiguity, and no subjective criteria involved.",['*   Robbie Gould'],0,0.5
388,5ac30a79554299657fa290e2,What 2003 Christmas-themed romantic comedy did Gregor Fisher have a role in?,['Love Actually'],fully specified,fully specified,"This question is fully specified because it clearly refers to a specific film (2003, Christmas-themed, romantic comedy) and a specific actor (Gregor Fisher), with no missing components or ambiguous references. The referent is unambiguous, and the request is factually grounded.",['*   Love Actually'],1,1.0
